# Column 1: value of x
# Column 2: true potential v
# Column 3: measured prob. distribution
# Column 4: classical prob. distribution
       -1.600000       5.737854       0.036060       0.000003
       -1.500000       7.822914       0.050730       0.000016
       -1.400000      10.454482       0.069520       0.000070
       -1.300000      13.694664       0.092560       0.000270
       -1.200000      17.583897       0.120960       0.000942
       -1.100000      22.130631       0.154360       0.002975
       -1.000000      27.301554       0.196330       0.008500
       -0.900000      33.013823       0.242680       0.021979
       -0.800000      39.130841       0.286480       0.051424
       -0.700000      45.462932       0.342240       0.108865
       -0.600000      51.773866       0.394640       0.208536
       -0.500000      57.793454       0.445510       0.361445
       -0.400000      63.235594       0.488050       0.566858
       -0.300000      67.820261       0.541190       0.804410
       -0.200000      71.297157       0.565150       1.032883
       -0.100000      73.468278       0.590230       1.200039
        0.000000      74.206579       0.594760       1.261566
        0.100000      73.468278       0.593710       1.200039
        0.200000      71.297157       0.565300       1.032883
        0.300000      67.820261       0.540290       0.804410
        0.400000      63.235594       0.486480       0.566858
        0.500000      57.793454       0.454280       0.361445
        0.600000      51.773866       0.398320       0.208536
        0.700000      45.462932       0.339880       0.108865
        0.800000      39.130841       0.292050       0.051424
        0.900000      33.013823       0.242100       0.021979
        1.000000      27.301554       0.197910       0.008500
        1.100000      22.130631       0.156090       0.002975
        1.200000      17.583897       0.121990       0.000942
        1.300000      13.694664       0.093000       0.000270
        1.400000      10.454482       0.069790       0.000070
        1.500000       7.822914       0.051290       0.000016
        1.600000       5.737854       0.036600       0.000003
        1.700000       4.125203       0.025870       0.000001
        1.800000       2.907074       0.017970       0.000000
        1.900000       2.008083       0.011340       0.000000
        2.000000       1.359635       0.007730       0.000000
        2.100000       0.902355       0.004750       0.000000
        2.200000       0.587013       0.002590       0.000000
        2.300000       0.374312       0.002100       0.000000
        2.400000       0.233956       0.000880       0.000000
        2.500000       0.143334       0.000840       0.000000
        2.600000       0.086075       0.000290       0.000000
        2.700000       0.050667       0.000230       0.000000
        2.800000       0.029234       0.000070       0.000000
        2.900000       0.016533       0.000060       0.000000
        3.000000       0.009165       0.000000       0.000000
        3.100000       0.004980       0.000030       0.000000
        3.200000       0.002653       0.000000       0.000000
        3.300000       0.001385       0.000000       0.000000
        3.400000       0.000709       0.000000       0.000000
        3.500000       0.000355       0.000000       0.000000
        3.600000       0.000175       0.000000       0.000000
        3.700000       0.000084       0.000000       0.000000
        3.800000       0.000040       0.000000       0.000000
        3.900000       0.000018       0.000000       0.000000
        4.000000       0.000008       0.000000       0.000000
        4.100000       0.000004       0.000000       0.000000
        4.200000       0.000002       0.000000       0.000000
        4.300000       0.000001       0.000000       0.000000
        4.400000       0.000000       0.000000       0.000000
        4.500000       0.000000       0.000000       0.000000
        4.600000       0.000000       0.000000       0.000000
        4.700000       0.000000       0.000000       0.000000
        4.800000       0.000000       0.000000       0.000000
        4.900000       0.000000       0.000000       0.000000
        5.000000       0.000000       0.000000       0.000000
        5.100000       0.000000       0.000000       0.000000
        5.200000       0.000000       0.000000       0.000000
        5.300000       0.000000       0.000000       0.000000
        5.400000       0.000000       0.000000       0.000000
        5.500000       0.000000       0.000000       0.000000
        5.600000       0.000000       0.000000       0.000000
        5.700000       0.000000       0.000000       0.000000
        5.800000       0.000000       0.000000       0.000000
        5.900000       0.000000       0.000000       0.000000
        6.000000       0.000000       0.000000       0.000000
        6.100000       0.000000       0.000000       0.000000
        6.200000       0.000000       0.000000       0.000000
        6.300000       0.000000       0.000000       0.000000
        6.400000       0.000000       0.000000       0.000000
        6.500000       0.000000       0.000000       0.000000
        6.600000       0.000000       0.000000       0.000000
        6.700000       0.000000       0.000000       0.000000
        6.800000       0.000000       0.000000       0.000000
        6.900000       0.000000       0.000000       0.000000
        7.000000       0.000000       0.000000       0.000000
        7.100000       0.000000       0.000000       0.000000
        7.200000       0.000000       0.000000       0.000000
        7.300000       0.000000       0.000000       0.000000
        7.400000       0.000000       0.000000       0.000000
        7.500000       0.000000       0.000000       0.000000
        7.600000       0.000000       0.000000       0.000000
        7.700000       0.000000       0.000000       0.000000
        7.800000       0.000000       0.000000       0.000000
        7.900000       0.000000       0.000000       0.000000
        8.000000       0.000000       0.000000       0.000000
        8.100000       0.000000       0.000000       0.000000
        8.200000       0.000000       0.000000       0.000000
        8.300000       0.000000       0.000000       0.000000
        8.400000       0.000000       0.000000       0.000000
        8.500000       0.000000       0.000000       0.000000
        8.600000       0.000000       0.000000       0.000000
        8.700000       0.000000       0.000000       0.000000
        8.800000       0.000000       0.000000       0.000000
        8.900000       0.000000       0.000000       0.000000
        9.000000       0.000000       0.000000       0.000000
        9.100000       0.000000       0.000000       0.000000
        9.200000       0.000000       0.000000       0.000000
        9.300000       0.000000       0.000000       0.000000
        9.400000       0.000000       0.000000       0.000000
        9.500000       0.000000       0.000000       0.000000
        9.600000       0.000000       0.000000       0.000000
        9.700000       0.000000       0.000000       0.000000
        9.800000       0.000000       0.000000       0.000000
        9.900000       0.000000       0.000000       0.000000
       10.000000       0.000000       0.000000       0.000000
